Timestamp,Elapsed_s,Temperature_C,Pressure_Pa,AirSpeed_mps,Lift_g,Drag_g,Density_kgm3,DynamicPressure_Pa,ReynoldsNumber,DynamicRange_mps,CL,CD,CLCD_Ratio
2026-04-26 14:01:33.956,52.936105,30.2,90635.0,3.34,14.38,-7.827548027,1.0408649601025213,5.805736574459843,18673.485981252998,0.2400000000000002,2.4289704706955337,-1.3221754530969463,-1.8371014716739213
2026-04-26 14:01:34.084,53.063712,30.2,90629.0,3.41,14.32,-7.8985524177,1.0407960552670756,6.051240305125542,19063.58438083685,0.2400000000000002,2.32070155734935,-1.2800407050671694,-1.8129904370717433
2026-04-26 14:01:34.208,53.188154,30.2,90633.0,3.49,14.79,-8.0125789642,1.0408419918240395,6.338779772307992,19511.685026493946,0.2400000000000002,2.288143123912157,-1.2396164612398526,-1.8458476435716076
2026-04-26 14:01:35.088,54.06783,30.2,90638.0,3.39,14.73,-7.9053611755,1.0408994125202442,5.98106006931195,18953.656525962575,0.2400000000000002,2.4151563907736757,-1.2961767525039323,-1.8632924762059786
2026-04-26 14:01:35.097,54.076213,30.2,90638.0,3.47,14.63,-8.1160554885,1.0408994125202442,6.266682868107504,19400.940455778797,0.2400000000000002,2.2894295517993455,-1.2700709008486104,-1.8025997999557666
2026-04-26 14:01:35.104,54.084122,30.2,90633.0,3.39,14.93,-8.0536546707,1.0408419918240395,5.980730127120522,18952.610956966902,0.2400000000000002,2.4480837855576674,-1.3205640598674782,-1.8538167590319992
2026-04-26 14:01:35.112,54.092192,30.2,90644.0,3.2,15.0,-8.0823860168,1.0409683173556898,5.329757784861133,17892.54155398927,0.3799999999999999,2.7599706391503998,-1.4871432067098498,-1.8558876016093626
2026-04-26 14:01:35.120,54.099823,30.2,90639.0,3.2,14.87,-8.1320667266,1.040910896659485,5.329463790896565,17891.554586205744,0.3799999999999999,2.736201824826887,-1.4963669009372516,-1.8285634513253823
2026-04-26 14:01:35.128,54.107491,30.2,90641.0,3.2,14.84,-8.1754627227,1.040933864937967,5.329581388482391,17891.949373319152,0.3799999999999999,2.7306213263672503,-1.5043189261135506,-1.8151877763194044
2026-04-26 14:01:35.136,54.115519,30.2,90640.0,3.2,14.96,-8.2107782363,1.040922380798726,5.3295225896894785,17891.751979762448,0.3099999999999996,2.7527321918818966,-1.510833794884109,-1.8219953784479974
2026-04-26 14:01:35.245,54.224659,30.2,90636.0,3.46,15.0,-8.1889305114,1.0408764442417622,6.2304782199423405,19344.603100985394,0.29000000000000004,2.3609704553523234,-1.2889215332232393,-1.8317410288337597
2026-04-26 14:01:35.460,54.440017,30.2,90639.0,3.38,14.77,-8.1952152252,1.040910896659485,5.94589122389831,18897.954531679814,0.29000000000000004,2.4360388551648557,-1.351649472919824,-1.8022711538536254
2026-04-26 14:01:35.591,54.571094,30.2,90635.0,3.31,14.8,-8.1315431594,1.0408649601025213,5.7019102946896165,18505.760059265693,0.29000000000000004,2.5454349945696686,-1.398534764715565,-1.8200727352582908
2026-04-26 14:01:35.722,54.701337,30.2,90637.0,3.4,15.15,-8.2363662719,1.040887928381003,6.016332226042198,19009.357286535596,0.29000000000000004,2.469457169550895,-1.3425316000785892,-1.8394033849231837
2026-04-26 14:01:35.851,54.830895,30.2,90639.0,3.23,15.44,-8.2903861999,1.040910896659485,5.429859646879371,18059.28791045142,0.29000000000000004,2.788555982050484,-1.4972931367383373,-1.8623981594712968
2026-04-26 14:01:35.984,54.963589,30.2,90633.0,3.23,15.25,-8.2686138153,1.0408419918240395,5.429500208250511,18058.092445723625,0.29000000000000004,2.754423183790398,-1.4934597764375013,-1.8443236485155285
2026-04-26 14:01:36.110,55.090017,30.2,90630.0,3.5,15.1,-8.2095060348,1.0408075394063165,6.37494617886369,19566.94473583871,0.2999999999999998,2.322849649946296,-1.2628773655077608,-1.8393311285711071
2026-04-26 14:01:36.968,55.948012,30.2,90643.0,3.67,14.91,-8.1222658157,1.0409568332164487,7.010271745454513,20520.282208996094,0.46999999999999975,2.0857558281504245,-1.1362215468063877,-1.83569466184911
2026-04-26 14:01:36.977,55.95678,30.2,90639.0,3.75,14.66,-8.1708984375,1.040910896659485,7.318904742137005,20966.665530709855,0.5499999999999998,1.9643033222211705,-1.0948242118903835,-1.7941723437313255
2026-04-26 14:01:36.985,55.965078,30.2,90636.0,3.65,14.95,-8.1961126327,1.0408764442417622,6.933538214205439,20406.878993814073,0.5499999999999998,2.1144964226147414,-1.1592408589425844,-1.8240354507030616
2026-04-26 14:01:36.994,55.973241,30.2,90638.0,3.56,15.04,-8.2065134048,1.0408994125202442,6.595971397258284,19904.134876822052,0.5499999999999998,2.2360924133374396,-1.2201145189112557,-1.832690602954853
2026-04-26 14:01:37.001,55.981129,30.2,90631.0,3.56,15.31,-8.5083379745,1.0408190235455574,6.595461988403488,19902.597674499208,0.5499999999999998,2.276410837693921,-1.2650863994718842,-1.7994113592907321
2026-04-26 14:01:37.010,55.989342,30.2,90639.0,3.47,15.36,-8.4026174545,1.040910896659485,6.266752007793598,19401.154504416852,0.5499999999999998,2.403639777235001,-1.3149001006852414,-1.8280018200488222
2026-04-26 14:01:37.019,55.998237,30.2,90639.0,3.54,15.49,-8.3279457092,1.040910896659485,6.522139496289002,19792.5322609901,0.5499999999999998,2.329067150226266,-1.2521849438454167,-1.8600025193353478
2026-04-26 14:01:37.230,56.209297,30.2,90640.0,3.71,15.41,-8.3380470275,1.040922380798726,7.163679870775872,20743.249951537084,0.5499999999999998,2.109536986940103,-1.1414288516130586,-1.848154603731035
2026-04-26 14:01:37.357,56.3364,30.2,90630.0,3.62,15.53,-8.2920322418,1.0408075394063165,6.819579159698067,20237.811412496038,0.5499999999999998,2.233235672371649,-1.1924058080388675,-1.8728822497473567
2026-04-26 14:01:37.484,56.463629,30.2,90637.0,3.54,15.43,-8.3664045333,1.040887928381003,6.521995581649689,19792.095527745885,0.5499999999999998,2.3200967802821726,-1.2579953480393717,-1.8442808901464713
2026-04-26 14:01:37.614,56.594128,30.2,90635.0,3.47,15.52,-8.5325794219,1.0408649601025213,6.266475449049224,19400.29830986464,0.5499999999999998,2.428784876562347,-1.3352963826016633,-1.818910698934235
2026-04-26 14:01:37.744,56.723476,30.2,90642.0,3.39,15.59,-8.1489009857,1.0409453490772078,5.98132402306509,18954.49298115911,0.5499999999999998,2.5560506822644053,-1.336049000911069,-1.9131414196046712
2026-04-26 14:01:37.877,56.856794,30.2,90637.0,3.39,15.79,-8.4802799224,1.040887928381003,5.980994080873663,18953.447412163438,0.52,2.588984396342706,-1.3904567698360946,-1.8619668388884127
2026-04-26 14:01:38.007,56.986266,30.2,90636.0,3.32,15.4,-8.6031351089,1.0408764442417622,5.736478259505199,18561.87349574321,0.52,2.6326676955457766,-1.4707270052997876,-1.7900451178627426
2026-04-26 14:01:38.876,57.855594,30.2,90636.0,3.22,15.01,-8.2968206405,1.0408764442417622,5.396111662238144,18002.78092057022,0.5299999999999998,2.727849713157099,-1.5078267691075167,-1.809126730633463
2026-04-26 14:01:38.885,57.864644,30.2,90646.0,3.22,15.5,-8.1957387924,1.0409912856341716,5.396707022984674,18004.767193234573,0.5299999999999998,2.8165893451806094,-1.4892922941004672,-1.891226696289213
2026-04-26 14:01:38.894,57.873625,30.2,90638.0,3.15,15.28,-8.3573513031,1.0408994125202442,5.164162210366061,17611.804736513892,0.6000000000000001,2.9016441756847566,-1.5870457940308593,-1.828330465698166
2026-04-26 14:01:38.902,57.881954,30.2,90642.0,2.98,15.61,-8.5717859268,1.0409453490772078,4.622005538972618,16662.061676653142,0.77,3.312021268888983,-1.8187019411867305,-1.8210907427348098
2026-04-26 14:01:38.911,57.890522,30.2,90644.0,3.15,15.24,-8.2534255981,1.0409683173556898,5.164504064480917,17612.97059220819,0.77,2.893856682733031,-1.5672067468833033,-1.8465060136373392
